1.139359698681730038e-01;6.710364594256225246e+02
5.415657788539132156e-01;6.594375703037119365e+02
7.945924132364812209e-01;6.477603858839678423e+02
1.274011299435027667e+00;6.326941335722865460e+02
1.651965871094200011e+00;6.169400011439247464e+02
2.050847457627117620e+00;6.034469680859644996e+02
2.572807371536185883e+00;5.926049703835446962e+02
2.875562089242475139e+00;5.775390909066148879e+02
3.296004842615012365e+00;5.650302186802920232e+02
3.711057304277639801e+00;5.523855280801763001e+02
4.163841807909602011e+00;5.390277910176482692e+02
4.616626311541562444e+00;5.262880275558775338e+02
5.069410815173526430e+00;5.141662376948643214e+02
5.528000248339230538e+00;5.020799695623816206e+02
6.060505784234596405e+00;4.901645655874935983e+02
6.637985702755678119e+00;4.770199124625159470e+02
7.123111956647065313e+00;4.644295492119174469e+02
7.710653753026633694e+00;4.523332252959905304e+02
8.314366424535915456e+00;4.401401307887361440e+02
8.931396287328489336e+00;4.278400793121198262e+02
9.597255851493137868e+00;4.155756801586242091e+02
1.029231978250711421e+01;4.031611659604101305e+02
1.104904108536069884e+01;3.912448317418179613e+02
1.164556670125677584e+01;3.844596907226789426e+02
1.200322841000807017e+01;3.741183199557682428e+02
1.269599979822437419e+01;3.661972126365560030e+02
1.321481537530266337e+01;3.562145621627804530e+02
1.390342514124293771e+01;3.494049684467407246e+02
1.443773780698720088e+01;3.399927551428952484e+02
1.513308543756484781e+01;3.342068924193192743e+02
1.576267150928167737e+01;3.257318258946444871e+02
1.646448748991121747e+01;3.208053230634305919e+02
1.729459241323647944e+01;3.128710606089492785e+02
1.809451170298628142e+01;3.040552134373033368e+02
1.895480225988700340e+01;2.999065794741758282e+02
1.978490718321226538e+01;2.944614973975710654e+02
2.061501210653752736e+01;2.896387104154352983e+02
2.144511702986279289e+01;2.849196392823778297e+02
2.227522195318805487e+01;2.798894206020856927e+02
2.310532687651331685e+01;2.743924806009417807e+02
2.393543179983857527e+01;2.702957045623534214e+02
2.476553672316384080e+01;2.666656498446168371e+02
2.559564164648909923e+01;2.635541743722712908e+02
2.642574656981436476e+01;2.609094202207775197e+02
2.725585149313963029e+01;2.590425349373700783e+02
2.808595641646488872e+01;2.573830813521191203e+02
2.891606133979015425e+01;2.549457588987817189e+02
2.974616626311541268e+01;2.530788736153742775e+02
3.057627118644067821e+01;2.514194200301233195e+02
3.140637610976593663e+01;2.504341194638805064e+02
3.223648103309120216e+01;2.495006768221768425e+02
3.306658595641646059e+01;2.487746658786295484e+02
3.389669087974172612e+01;2.487746658786295484e+02
3.472679580306698455e+01;2.498636822939505464e+02
3.555690072639225008e+01;2.504341194638805064e+02
3.638700564971751561e+01;2.515231358792015044e+02
3.721711057304277404e+01;2.528195839926788722e+02
3.804721549636803957e+01;2.533900211626088321e+02
3.887732041969329799e+01;2.533900211626088321e+02
3.970742534301856352e+01;2.542716058797734604e+02
4.053753026634382195e+01;2.555161960687116789e+02
4.136763518966908748e+01;2.576423709748145257e+02
4.219774011299434591e+01;2.602352672017692612e+02
4.302784503631961144e+01;2.630874530514194021e+02
4.385794995964486986e+01;2.656803492783741376e+02
4.468805488297013540e+01;2.680139558826333541e+02
4.551815980629539382e+01;2.705031362605097911e+02
4.634826472962065935e+01;2.731478904120035622e+02
4.717836965294592488e+01;2.757407866389582978e+02
4.808333333333332860e+01;2.796850393700786981e+02
4.883857949959644884e+01;2.814970162627976151e+02
4.967448935245545272e+01;2.851795937502596416e+02
5.049878934624697280e+01;2.874606775847934159e+02
5.132889426957223122e+01;2.896176951515712972e+02
5.215899919289749675e+01;2.938495738880097861e+02
5.298910411622275518e+01;2.965358143791347629e+02
5.381920903954802071e+01;2.994917160778630887e+02
5.464931396287327914e+01;3.023957598520523788e+02
5.547941888619854467e+01;3.050405140035461500e+02
5.636821809703165798e+01;3.043087410683833696e+02
5.707494523233020800e+01;3.078852915782621267e+02
5.796973365617432705e+01;3.128192026844102429e+02
5.879983857949959258e+01;3.149453775905130897e+02
5.962994350282485811e+01;3.169159787229985454e+02
6.046004842615012365e+01;3.189902957045622998e+02
6.129015334947537497e+01;3.207016072143524070e+02
6.212025827280064050e+01;3.223092028750643294e+02
6.295036319612590603e+01;3.235537930640025479e+02
6.378046811945117156e+01;3.245909515547844535e+02
6.461057304277642288e+01;3.257318258946444871e+02
6.544067796610168841e+01;3.266134106118090585e+02
6.627078288942695394e+01;3.275468532535127224e+02
6.687449556093623926e+01;3.284699243103086133e+02
