1.2137e-4 -9.1539e-3
4.4523e-4 -8.9285e-3
7.5290e-4 -9.0153e-3
1.0087e-3 -9.2671e-3
1.3520e-3 -9.4195e-3
1.7050e-3 -9.1345e-3
1.5787e-3 -9.3345e-3
1.9442e-3 -8.9223e-3
2.0645e-3 -8.6473e-3
2.3236e-3 -8.4131e-3
2.6799e-3 -8.2725e-3
3.0361e-3 -8.2824e-3
3.4005e-3 -8.2897e-3
3.7486e-3 -8.2626e-3
4.1048e-3 -8.2437e-3
4.4611e-3 -8.2568e-3
4.8173e-3 -8.3482e-3
5.1736e-3 -8.4879e-3
5.5298e-3 -8.6816e-3
5.8861e-3 -8.7383e-3
6.1776e-3 -8.5341e-3
6.3719e-3 -8.3342e-3
6.5338e-3 -8.1379e-3
6.6795e-3 -7.9313e-3
6.9152e-3 -7.5659e-3
6.7767e-3 -7.7752e-3
7.1937e-3 -7.3143e-3
7.4028e-3 -7.1128e-3
7.5378e-3 -6.8336e-3
7.7807e-3 -6.6146e-3
8.1207e-3 -6.4984e-3
8.4770e-3 -6.6300e-3
8.8008e-3 -6.8270e-3
9.1247e-3 -6.9976e-3
9.4809e-3 -7.1138e-3
9.8372e-3 -7.1057e-3
1.0193e-2 -7.0228e-3
1.0550e-2 -6.9183e-3
1.0906e-2 -6.7687e-3
1.1223e-2 -6.6035e-3
1.1246e-2 -6.6453e-3
1.1586e-2 -6.4756e-3
1.1942e-2 -6.3633e-3
1.2299e-2 -6.2155e-3
1.2639e-2 -6.0037e-3
1.2962e-2 -5.7920e-3
1.3302e-2 -5.5434e-3
1.3659e-2 -5.4317e-3
1.4015e-2 -5.3794e-3
1.4371e-2 -5.3758e-3
1.4727e-2 -5.4001e-3
1.5084e-2 -5.4118e-3
1.5440e-2 -5.3884e-3
1.5796e-2 -5.3932e-3
1.6152e-2 -5.4070e-3
1.6509e-2 -5.5190e-3
1.6865e-2 -5.6227e-3
1.7221e-2 -5.6812e-3
1.7577e-2 -5.7011e-3
1.7934e-2 -5.7083e-3
1.8484e-2 -5.7686e-3
1.8840e-2 -5.7407e-3
1.9181e-2 -5.6215e-3
1.9472e-2 -5.3792e-3
1.9699e-2 -5.1702e-3
1.9958e-2 -4.9703e-3
2.0265e-2 -4.7380e-3
2.0589e-2 -4.5514e-3
2.0934e-2 -4.3261e-3
2.1269e-2 -4.0846e-3
2.1626e-2 -3.9783e-3
2.1982e-2 -4.0027e-3
2.2338e-2 -4.0702e-3
2.2694e-2 -4.1180e-3
2.3018e-2 -4.0932e-3
