1.2114e-4 2.4569e-2
4.5336e-4 7.8234e-2
7.2787e-4 1.2645e-1
1.0523e-3 1.5317e-1
1.3529e-3 1.9142e-1
1.6445e-3 2.2500e-1
1.9887e-3 2.5036e-1
2.3166e-3 2.7303e-1
2.6148e-3 2.9483e-1
3.3902e-3 2.9124e-1
3.8206e-3 2.5493e-1
4.1446e-3 2.1403e-1
4.6305e-3 1.6599e-1
4.9409e-3 1.4231e-1
5.0077e-3 9.4499e-2
5.2982e-3 6.7574e-2
5.5734e-3 2.2637e-2
6.4203e-3 8.9887e-2
6.7284e-3 1.1678e-1
7.1071e-3 1.6369e-1
7.4488e-3 1.8961e-1
7.8168e-3 2.2050e-1
8.1441e-3 2.3342e-1
8.5294e-3 2.4254e-1
8.8966e-3 2.4700e-1
9.2486e-3 2.4707e-1
9.6617e-3 2.0801e-1
1.0075e-2 1.7870e-1
1.0504e-2 1.3886e-1
1.0928e-2 7.9204e-2
1.0802e-2 1.2170e-1
1.1229e-2 3.9374e-2
1.1457e-2 1.1355e-2
1.1791e-2 9.9622e-3
1.1988e-2 3.8354e-2
1.2257e-2 6.7021e-2
1.2498e-2 1.0266e-1
1.2813e-2 1.2648e-1
1.3136e-2 1.5174e-1
1.3395e-2 1.8587e-1
1.3762e-2 1.8942e-1
1.4072e-2 2.0488e-1
1.4471e-2 2.0074e-1
1.4760e-2 2.0535e-1
1.5181e-2 1.9346e-1
1.5431e-2 1.7716e-1
1.5753e-2 1.6664e-1
1.5983e-2 1.3560e-1
1.6262e-2 1.2814e-1
1.6443e-2 9.6795e-2
1.6762e-2 7.4626e-2
1.7077e-2 4.3631e-2
1.7381e-2 2.7365e-2
1.7779e-2 2.9250e-2
1.8114e-2 5.4415e-2
1.8401e-2 8.7012e-2
1.8717e-2 1.1006e-1
1.8906e-2 1.3292e-1
1.9213e-2 1.4204e-1
1.9558e-2 1.5801e-1
1.9884e-2 1.6969e-1
2.0308e-2 1.7613e-1
2.0591e-2 1.7606e-1
2.1006e-2 1.7073e-1
2.1449e-2 1.5711e-1
2.1770e-2 1.3146e-1
2.2248e-2 9.8964e-2
2.2729e-2 7.0317e-2
2.3063e-2 4.1878e-2
