1.3950e-4 -2.0922e+1
4.9612e-4 -2.0892e+1
8.5273e-4 -2.0872e+1
1.2094e-3 -2.0854e+1
1.5660e-3 -2.0847e+1
1.9226e-3 -2.0847e+1
2.2792e-3 -2.0843e+1
2.6358e-3 -2.0839e+1
2.9924e-3 -2.0835e+1
3.3491e-3 -2.0822e+1
3.7057e-3 -2.0811e+1
4.0623e-3 -2.0800e+1
4.4189e-3 -2.0783e+1
4.7755e-3 -2.0773e+1
5.1321e-3 -2.0773e+1
5.4888e-3 -2.0773e+1
5.8454e-3 -2.0773e+1
6.2020e-3 -2.0773e+1
6.5586e-3 -2.0773e+1
6.9152e-3 -2.0773e+1
7.2718e-3 -2.0773e+1
7.6285e-3 -2.0784e+1
7.9851e-3 -2.0797e+1
8.3417e-3 -2.0804e+1
8.6983e-3 -2.0805e+1
9.0549e-3 -2.0797e+1
9.4115e-3 -2.0781e+1
9.7682e-3 -2.0760e+1
1.0125e-2 -2.0757e+1
1.0481e-2 -2.0737e+1
1.0838e-2 -2.0729e+1
1.1195e-2 -2.0711e+1
1.1551e-2 -2.0711e+1
1.1908e-2 -2.0705e+1
1.2264e-2 -2.0704e+1
1.2621e-2 -2.0711e+1
1.2978e-2 -2.0711e+1
1.3334e-2 -2.0713e+1
1.3691e-2 -2.0723e+1
1.4048e-2 -2.0723e+1
1.4404e-2 -2.0733e+1
1.4761e-2 -2.0711e+1
1.5117e-2 -2.0707e+1
1.5474e-2 -2.0698e+1
1.5831e-2 -2.0698e+1
1.6187e-2 -2.0688e+1
1.6544e-2 -2.0674e+1
1.6884e-2 -2.0669e+1
1.7419e-2 -2.0662e+1
1.7776e-2 -2.0652e+1
1.8132e-2 -2.0649e+1
1.8489e-2 -2.0659e+1
1.8846e-2 -2.0659e+1
1.9202e-2 -2.0649e+1
1.9559e-2 -2.0659e+1
1.9916e-2 -2.0661e+1
2.0272e-2 -2.0661e+1
2.0629e-2 -2.0661e+1
2.0985e-2 -2.0657e+1
2.1342e-2 -2.0636e+1
2.1699e-2 -2.0636e+1
2.2055e-2 -2.0642e+1
2.2412e-2 -2.0638e+1
2.2768e-2 -2.0626e+1
2.3060e-2 -2.0624e+1
