3.6351e-4 1.7392e-1
7.2017e-4 4.5535e-1
1.0768e-3 9.1314e-1
1.4335e-3 1.5173e+0
1.7902e-3 2.2565e+0
2.1468e-3 3.0595e+0
2.5035e-3 3.9226e+0
2.8602e-3 4.8344e+0
3.2168e-3 5.7462e+0
3.5735e-3 6.6018e+0
3.9302e-3 7.3973e+0
4.2868e-3 8.1065e+0
4.6435e-3 8.6806e+0
5.0002e-3 9.1159e+0
5.3568e-3 9.4048e+0
5.7135e-3 9.5174e+0
6.0702e-3 9.4649e+0
6.4268e-3 9.2697e+0
6.7835e-3 8.8983e+0
7.1402e-3 8.4292e+0
7.4968e-3 7.7951e+0
7.8535e-3 7.0858e+0
8.2101e-3 6.3316e+0
8.5668e-3 5.5061e+0
8.9235e-3 4.7031e+0
9.2801e-3 3.9151e+0
9.6368e-3 3.1909e+0
9.9935e-3 2.5379e+0
1.0350e-2 1.9751e+0
1.0707e-2 1.5060e+0
1.1063e-2 1.2058e+0
1.1420e-2 1.0332e+0
1.1777e-2 1.0332e+0
1.2133e-2 1.1458e+0
1.2490e-2 1.4272e+0
1.2847e-2 1.8137e+0
1.3203e-2 2.3466e+0
1.3560e-2 2.9432e+0
1.3917e-2 3.6111e+0
1.4273e-2 4.3128e+0
1.4630e-2 5.0145e+0
1.4987e-2 5.7650e+0
1.5343e-2 6.4442e+0
1.5700e-2 7.0483e+0
1.6057e-2 7.5962e+0
1.6413e-2 8.0089e+0
1.6770e-2 8.3504e+0
1.7127e-2 8.5343e+0
1.7483e-2 8.6168e+0
1.7840e-2 8.5343e+0
1.8197e-2 8.3429e+0
1.8553e-2 8.0089e+0
1.8910e-2 7.5999e+0
1.9267e-2 7.0858e+0
1.9623e-2 6.5305e+0
1.9980e-2 5.9113e+0
2.0337e-2 5.2472e+0
2.0693e-2 4.5905e+0
2.1050e-2 3.9901e+0
2.1407e-2 3.3822e+0
2.1763e-2 2.8644e+0
2.2120e-2 2.4479e+0
2.2477e-2 2.1139e+0
2.2833e-2 1.8663e+0
2.3093e-2 1.7980e+0
