8.5289e-5 -7.2438e-1
3.2865e-4 -1.8892e+0
5.7201e-4 -2.9866e+0
8.3159e-4 -4.1250e+0
1.1074e-3 -5.2120e+0
1.4319e-3 -6.3468e+0
1.7888e-3 -7.2887e+0
2.1457e-3 -8.0531e+0
2.5026e-3 -8.3884e+0
2.8596e-3 -8.5100e+0
3.2165e-3 -8.2802e+0
3.5734e-3 -7.7349e+0
3.9385e-3 -6.9978e+0
4.2548e-3 -6.0382e+0
4.5469e-3 -5.0119e+0
4.8551e-3 -3.9020e+0
5.1309e-3 -2.7244e+0
5.4302e-3 -1.5178e+0
5.7096e-3 -4.6682e-1
5.9908e-3 -7.3060e-1
6.2179e-3 -1.7051e+0
6.5099e-3 -2.8597e+0
6.7858e-3 -3.9818e+0
7.1102e-3 -4.9921e+0
7.4672e-3 -5.9938e+0
7.8241e-3 -6.6443e+0
8.1810e-3 -7.1130e+0
8.5379e-3 -7.3473e+0
8.8949e-3 -7.2932e+0
9.2518e-3 -6.9643e+0
9.6087e-3 -6.3829e+0
9.9656e-3 -5.5807e+0
1.0323e-2 -4.5937e+0
1.0663e-2 -3.4756e+0
1.0972e-2 -2.3845e+0
1.1247e-2 -1.3923e+0
1.1556e-2 -2.5266e-1
1.1864e-2 -7.4336e-1
1.2172e-2 -1.9258e+0
1.2529e-2 -3.1155e+0
1.2886e-2 -4.1881e+0
1.3243e-2 -5.0567e+0
1.3600e-2 -5.6618e+0
1.3957e-2 -6.1463e+0
1.4314e-2 -6.3378e+0
1.4671e-2 -6.3694e+0
1.5027e-2 -6.1395e+0
1.5384e-2 -5.7234e+0
1.5741e-2 -5.0309e+0
1.6098e-2 -4.2347e+0
1.6455e-2 -3.2417e+0
1.6812e-2 -2.1691e+0
1.7137e-2 -1.1415e+0
1.7461e-2 -2.1323e-1
1.7802e-2 -6.9100e-1
1.8078e-2 -1.7020e+0
1.8435e-2 -2.7002e+0
1.8791e-2 -3.5572e+0
1.9148e-2 -4.3864e+0
1.9505e-2 -4.9498e+0
1.9862e-2 -5.3193e+0
2.0219e-2 -5.4455e+0
2.0576e-2 -5.4410e+0
2.0933e-2 -5.2066e+0
2.1290e-2 -4.8371e+0
2.1647e-2 -4.2287e+0
2.2004e-2 -3.5437e+0
2.2361e-2 -2.6919e+0
2.2718e-2 -1.7635e+0
2.3042e-2 -8.9174e-1
