1.1774e-4 -4.4484e+1
3.7732e-4 -4.3313e+1
5.1793e-4 -4.2280e+1
6.4849e-4 -4.1064e+1
7.3749e-4 -3.9897e+1
8.4781e-4 -3.8727e+1
9.3218e-4 -3.7518e+1
1.0379e-3 -3.6128e+1
1.1269e-3 -3.4702e+1
1.2177e-3 -3.3371e+1
1.2891e-3 -3.2035e+1
1.3948e-3 -3.0739e+1
1.4643e-3 -2.9148e+1
1.5227e-3 -2.7934e+1
1.5995e-3 -2.6681e+1
1.6644e-3 -2.5474e+1
1.7174e-3 -2.4192e+1
1.7934e-3 -2.2820e+1
1.8861e-3 -2.1202e+1
1.9510e-3 -1.9751e+1
2.0267e-3 -1.8204e+1
2.1079e-3 -1.6585e+1
2.1728e-3 -1.5130e+1
2.2431e-3 -1.3594e+1
2.3242e-3 -1.2073e+1
2.4053e-3 -1.0462e+1
2.4702e-3 -9.0973e+0
2.5351e-3 -7.3190e+0
2.6054e-3 -5.8849e+0
2.6649e-3 -4.4509e+0
2.8639e-3 -2.4862e+0
2.8271e-3 -3.8772e+0
2.8920e-3 -8.6689e-1
3.0705e-3 -3.3319e+0
3.0932e-3 -4.6505e+0
3.1462e-3 -5.8684e+0
3.2111e-3 -7.2553e+0
3.2922e-3 -9.2307e+0
3.3852e-3 -1.0728e+1
3.4382e-3 -1.1908e+1
3.5031e-3 -1.3321e+1
3.5734e-3 -1.4660e+1
3.6059e-3 -1.5686e+1
3.6708e-3 -1.6697e+1
3.7276e-3 -1.7820e+1
3.8006e-3 -1.9110e+1
3.8817e-3 -2.0550e+1
3.9489e-3 -2.1990e+1
4.0223e-3 -2.3310e+1
4.0872e-3 -2.4519e+1
4.1899e-3 -2.5759e+1
4.2332e-3 -2.6763e+1
4.3067e-3 -2.7881e+1
4.4008e-3 -2.9162e+1
4.4949e-3 -3.0475e+1
4.5793e-3 -3.1759e+1
4.7045e-3 -3.3348e+1
4.8227e-3 -3.4762e+1
4.9784e-3 -3.6149e+1
5.0985e-3 -3.7403e+1
5.3645e-3 -3.8642e+1
5.5902e-3 -3.9393e+1
5.9394e-3 -3.9196e+1
6.2459e-3 -3.7862e+1
6.4721e-3 -3.6397e+1
6.6096e-3 -3.5024e+1
6.7209e-3 -3.3853e+1
6.8228e-3 -3.2616e+1
6.9434e-3 -3.1192e+1
7.0453e-3 -2.9697e+1
7.1297e-3 -2.8575e+1
7.2206e-3 -2.7246e+1
7.2919e-3 -2.5987e+1
7.3828e-3 -2.4629e+1
7.4542e-3 -2.3330e+1
7.5450e-3 -2.1932e+1
7.6164e-3 -2.0514e+1
7.7105e-3 -1.9228e+1
7.7916e-3 -1.7601e+1
7.8936e-3 -1.6228e+1
7.9214e-3 -1.4982e+1
8.0188e-3 -1.3587e+1
8.0772e-3 -1.2156e+1
8.1486e-3 -1.0809e+1
8.2459e-3 -9.3716e+0
8.2946e-3 -8.0496e+0
8.4035e-3 -6.2142e+0
8.4676e-3 -4.7282e+0
8.5271e-3 -3.4806e+0
8.7201e-3 -2.2641e+0
8.7226e-3 -6.9323e-1
8.8624e-3 1.3829e-1
8.9227e-3 -4.2100e+0
8.8949e-3 -2.8361e+0
8.9987e-3 -5.7213e+0
9.0571e-3 -6.5872e+0
9.1350e-3 -8.1405e+0
9.2064e-3 -9.4195e+0
9.2842e-3 -1.0908e+1
9.3654e-3 -1.2156e+1
9.4302e-3 -1.3321e+1
9.4789e-3 -1.4436e+1
9.5546e-3 -1.5833e+1
9.6690e-3 -1.7425e+1
9.7580e-3 -1.9057e+1
9.8637e-3 -2.0548e+1
9.9527e-3 -2.1870e+1
1.0047e-2 -2.3277e+1
1.0156e-2 -2.4889e+1
1.0245e-2 -2.6136e+1
1.0350e-2 -2.7432e+1
1.0452e-2 -2.8623e+1
1.0564e-2 -2.9861e+1
1.0720e-2 -3.1372e+1
1.0907e-2 -3.2719e+1
1.1101e-2 -3.3890e+1
1.1393e-2 -3.4919e+1
1.1750e-2 -3.4942e+1
1.2042e-2 -3.3971e+1
1.2265e-2 -3.2814e+1
1.2418e-2 -3.1643e+1
1.2538e-2 -3.0434e+1
1.2643e-2 -2.9222e+1
1.2756e-2 -2.8086e+1
1.2870e-2 -2.6846e+1
1.2983e-2 -2.5469e+1
1.3081e-2 -2.4110e+1
1.3178e-2 -2.2843e+1
1.3262e-2 -2.1574e+1
1.3356e-2 -2.0360e+1
1.3461e-2 -1.8801e+1
1.3563e-2 -1.7071e+1
1.3665e-2 -1.5501e+1
1.3746e-2 -1.4153e+1
1.3841e-2 -1.2786e+1
1.3934e-2 -1.1349e+1
1.3989e-2 -1.0203e+1
1.4048e-2 -9.1815e+0
1.4124e-2 -7.8076e+0
1.4200e-2 -7.0286e+0
1.4289e-2 -5.1041e+0
1.4362e-2 -3.6913e+0
1.4519e-2 -2.5166e+0
1.4594e-2 -1.3064e+0
1.4781e-2 -3.3814e+0
1.4865e-2 -4.7508e+0
1.4914e-2 -5.7337e+0
1.4995e-2 -7.1292e+0
1.5060e-2 -8.3090e+0
1.5141e-2 -9.5409e+0
1.5222e-2 -1.0625e+1
1.5282e-2 -1.1883e+1
1.5358e-2 -1.3028e+1
1.5436e-2 -1.4119e+1
1.5527e-2 -1.5368e+1
1.5612e-2 -1.6758e+1
1.5709e-2 -1.8113e+1
1.5806e-2 -1.9334e+1
1.5871e-2 -2.0306e+1
1.5968e-2 -2.1426e+1
1.6080e-2 -2.2677e+1
1.6182e-2 -2.3864e+1
1.6293e-2 -2.5062e+1
1.6404e-2 -2.6235e+1
1.6504e-2 -2.7210e+1
1.6689e-2 -2.8403e+1
1.6945e-2 -2.9842e+1
1.7299e-2 -3.0772e+1
1.7656e-2 -3.0554e+1
1.7948e-2 -2.9549e+1
1.8159e-2 -2.8457e+1
1.8321e-2 -2.7226e+1
1.8478e-2 -2.5995e+1
1.8597e-2 -2.4767e+1
1.8722e-2 -2.3544e+1
1.8856e-2 -2.2058e+1
1.8981e-2 -2.0640e+1
1.9083e-2 -1.9369e+1
1.9181e-2 -1.8179e+1
1.9278e-2 -1.6865e+1
1.9359e-2 -1.5787e+1
