1.7912e-4 -2.1313e+1
5.1233e-4 -2.1291e+1
8.8515e-4 -2.1300e+1
1.2490e-3 -2.1306e+1
1.5887e-3 -2.1315e+1
1.9694e-3 -2.1323e+1
2.3341e-3 -2.1415e+1
2.6543e-3 -2.1357e+1
3.0249e-3 -2.1327e+1
3.3555e-3 -2.1379e+1
3.7867e-3 -2.1296e+1
4.2012e-3 -2.1270e+1
4.5810e-3 -2.1251e+1
4.9727e-3 -2.1225e+1
5.3267e-3 -2.1214e+1
5.6601e-3 -2.1212e+1
6.0845e-3 -2.1188e+1
6.4613e-3 -2.1185e+1
6.8050e-3 -2.1192e+1
7.1624e-3 -2.1204e+1
7.5219e-3 -2.1212e+1
7.9526e-3 -2.1214e+1
8.3482e-3 -2.1222e+1
8.6777e-3 -2.1224e+1
9.0517e-3 -2.1214e+1
9.3759e-3 -2.1275e+1
9.7976e-3 -2.1121e+1
1.0132e-2 -2.1188e+1
1.0395e-2 -2.1091e+1
1.0773e-2 -2.1125e+1
1.1153e-2 -2.1108e+1
1.1519e-2 -2.1104e+1
1.1883e-2 -2.1089e+1
1.2225e-2 -2.1088e+1
1.2566e-2 -2.1092e+1
1.2955e-2 -2.1083e+1
1.3295e-2 -2.1082e+1
1.3673e-2 -2.1090e+1
1.3999e-2 -2.1096e+1
1.4372e-2 -2.1091e+1
1.4739e-2 -2.1091e+1
1.6441e-2 -2.1040e+1
1.6794e-2 -2.1006e+1
1.7160e-2 -2.0981e+1
1.7526e-2 -2.0989e+1
1.7918e-2 -2.0988e+1
1.8334e-2 -2.0981e+1
1.8676e-2 -2.0982e+1
1.9017e-2 -2.0995e+1
1.9393e-2 -2.0988e+1
1.9792e-2 -2.1014e+1
2.0142e-2 -2.0974e+1
2.0499e-2 -2.0972e+1
2.0856e-2 -2.0986e+1
2.1557e-2 -2.0936e+1
2.1926e-2 -2.0922e+1
2.2282e-2 -2.0914e+1
2.2616e-2 -2.0901e+1
2.3012e-2 -2.0897e+1
1.5325e-2 -2.1081e+1
1.5824e-2 -2.1081e+1
2.1161e-2 -2.0938e+1
