9.9850e-5 1.4026e+0
4.0702e-4 1.3647e+0
5.5847e-4 1.3246e+0
6.6213e-4 1.2918e+0
7.9613e-4 1.2476e+0
9.5137e-4 1.1981e+0
1.0439e-3 1.1498e+0
1.0995e-3 1.1182e+0
1.3230e-3 1.0050e+0
1.2128e-3 1.0849e+0
1.2614e-3 1.0476e+0
1.4882e-3 9.6919e-1
1.5368e-3 9.2259e-1
1.7150e-3 8.3578e-1
1.7959e-3 7.8963e-1
1.9255e-3 7.0292e-1
2.0065e-3 6.5538e-1
2.2068e-3 4.5707e-1
2.2414e-3 4.0281e-1
2.3102e-3 3.6609e-1
2.3791e-3 3.2623e-1
2.3888e-3 2.7816e-1
2.4954e-3 2.2730e-1
2.5850e-3 1.7815e-1
2.6571e-3 1.1501e-1
2.8326e-3 6.5074e-2
2.9784e-3 4.6457e-3
3.0683e-3 1.3899e-1
3.0647e-3 8.2158e-2
3.2375e-3 2.8691e-1
3.1768e-3 1.9504e-1
3.3995e-3 3.4032e-1
3.4562e-3 2.3928e-1
3.4805e-3 4.1048e-1
3.5858e-3 4.6217e-1
3.4967e-3 2.7003e-1
3.6452e-3 5.0186e-1
3.7582e-3 5.4713e-1
3.8684e-3 6.1782e-1
3.7720e-3 5.8149e-1
3.9563e-3 6.7412e-1
4.0684e-3 7.3043e-1
4.1597e-3 7.8271e-1
4.2677e-3 8.2755e-1
4.2993e-3 8.6610e-1
4.3605e-3 9.0718e-1
4.4577e-3 9.4620e-1
4.6355e-3 1.0297e+0
4.6233e-3 9.7652e-1
4.7673e-3 1.0702e+0
4.8393e-3 1.1162e+0
4.9480e-3 1.1431e+0
5.0192e-3 1.1812e+0
5.2136e-3 1.2245e+0
5.5052e-3 1.2604e+0
5.8615e-3 1.2632e+0
6.1531e-3 1.2326e+0
6.3335e-3 1.1931e+0
6.4932e-3 1.1532e+0
6.6678e-3 1.1060e+0
6.7807e-3 1.0606e+0
6.8333e-3 1.0361e+0
7.1033e-3 9.3822e-1
7.3517e-3 8.3254e-1
7.4003e-3 7.8950e-1
7.5622e-3 6.4795e-1
7.6233e-3 5.9968e-1
7.5568e-3 7.2185e-1
7.7265e-3 5.5827e-1
8.0270e-3 4.1278e-1
8.0967e-3 3.6482e-1
8.1291e-3 3.2954e-1
8.1975e-3 2.9283e-1
8.4315e-3 1.8467e-1
8.4596e-3 1.3872e-1
8.5642e-3 1.0120e-1
8.6086e-3 6.2856e-2
8.8580e-3 1.0183e-1
8.8580e-3 5.1071e-2
9.0443e-3 2.1876e-1
8.9066e-3 1.6414e-1
9.1797e-3 2.7924e-1
