1.3396e-4 5.2664e-2
4.9089e-4 4.8157e-2
8.4781e-4 5.2664e-2
1.2047e-3 3.9144e-2
1.5617e-3 3.0905e-3
1.9186e-3 -1.0430e-2
2.2755e-3 -1.0430e-2
2.6324e-3 -5.5496e-2
3.0259e-3 -4.7610e-2
3.3463e-3 -6.0003e-2
3.7032e-3 -8.7043e-2
4.0601e-3 -1.0958e-1
4.4171e-3 -1.0958e-1
4.7740e-3 -1.0958e-1
5.1309e-3 -1.0958e-1
5.4878e-3 -1.0958e-1
5.8718e-3 -6.8265e-2
6.2017e-3 -1.0507e-1
6.5586e-3 -1.0958e-1
6.9155e-3 -1.0958e-1
7.2725e-3 -9.6057e-2
7.6294e-3 -1.0958e-1
7.9863e-3 -1.0958e-1
8.3432e-3 -1.0958e-1
8.6880e-3 -5.3806e-2
9.0571e-3 -5.5496e-2
9.4140e-3 -4.1976e-2
9.7710e-3 -1.0430e-2
1.0128e-2 -1.0430e-2
1.0485e-2 -1.4162e-3
1.0842e-2 2.5624e-2
1.1199e-2 5.7171e-2
1.1491e-2 6.7472e-2
1.1913e-2 3.9144e-2
1.2269e-2 4.3651e-2
1.2626e-2 5.2664e-2
1.2983e-2 4.8157e-2
1.3340e-2 7.5972e-3
1.3697e-2 -1.0430e-2
1.4054e-2 -1.0430e-2
1.4411e-2 -1.4936e-2
1.4768e-2 -6.0003e-2
1.5125e-2 -6.0003e-2
1.5482e-2 -6.0003e-2
1.5839e-2 -9.1550e-2
1.6196e-2 -1.0958e-1
1.6553e-2 -1.0958e-1
1.6909e-2 -1.0958e-1
1.7266e-2 -8.2537e-2
1.7786e-2 -7.3523e-2
1.8160e-2 1.2451e-2
1.9019e-2 -1.0958e-1
1.9375e-2 -1.0958e-1
1.9732e-2 -7.8030e-2
2.0089e-2 -6.0003e-2
2.0446e-2 -6.0003e-2
2.0803e-2 -5.5496e-2
2.1160e-2 -5.9229e-3
2.1517e-2 3.0905e-3
2.1874e-2 -1.4162e-3
2.2231e-2 -1.0430e-2
2.2588e-2 3.0131e-2
2.2945e-2 3.9144e-2
1.8570e-2 -1.5974e-1
