7.4463e-4 1.0315e+3
1.1018e-3 1.0314e+3
1.4590e-3 1.0312e+3
1.8162e-3 1.0310e+3
2.1734e-3 1.0308e+3
2.5305e-3 1.0306e+3
2.8877e-3 1.0305e+3
3.2449e-3 1.0303e+3
3.6021e-3 1.0301e+3
3.9593e-3 1.0299e+3
4.3165e-3 1.0297e+3
4.6736e-3 1.0296e+3
5.0308e-3 1.0294e+3
5.3880e-3 1.0292e+3
5.7452e-3 1.0290e+3
6.1024e-3 1.0288e+3
6.4595e-3 1.0286e+3
6.8167e-3 1.0284e+3
7.1739e-3 1.0282e+3
7.5311e-3 1.0280e+3
7.8883e-3 1.0278e+3
8.2455e-3 1.0277e+3
8.6026e-3 1.0275e+3
8.9598e-3 1.0273e+3
9.3170e-3 1.0271e+3
9.6742e-3 1.0270e+3
1.0031e-2 1.0268e+3
1.0389e-2 1.0266e+3
1.0746e-2 1.0264e+3
1.1103e-2 1.0262e+3
1.1460e-2 1.0260e+3
1.1817e-2 1.0259e+3
1.2174e-2 1.0257e+3
1.2532e-2 1.0255e+3
1.2889e-2 1.0253e+3
1.3246e-2 1.0251e+3
1.3603e-2 1.0249e+3
1.3960e-2 1.0248e+3
1.4318e-2 1.0246e+3
1.4675e-2 1.0244e+3
1.5032e-2 1.0243e+3
1.5389e-2 1.0241e+3
1.5746e-2 1.0239e+3
1.6103e-2 1.0237e+3
1.6461e-2 1.0236e+3
1.6818e-2 1.0234e+3
1.7175e-2 1.0232e+3
1.7532e-2 1.0230e+3
1.7889e-2 1.0229e+3
1.8247e-2 1.0227e+3
1.8604e-2 1.0225e+3
1.9007e-2 1.0223e+3
1.9318e-2 1.0221e+3
1.9675e-2 1.0220e+3
2.0032e-2 1.0218e+3
2.0390e-2 1.0216e+3
2.0747e-2 1.0215e+3
2.1104e-2 1.0213e+3
2.1461e-2 1.0211e+3
2.1818e-2 1.0210e+3
2.2176e-2 1.0208e+3
2.2533e-2 1.0206e+3
2.2890e-2 1.0205e+3
2.3133e-2 1.0203e+3
