# Time,     alpha,      beta,     p,      q,      r,    MX,     MY,     MZ 
2.000e-04, 0.000e+00, 0.000e+00, 1.032e+03, 0.000e+00, 0.000e+00, -0.000e+00, 1.011e-02, 0.000e+00
2.000e-04, -4.996e-08, 0.000e+00, 1.032e+03, 0.000e+00, -8.998e-07, -0.000e+00, 1.011e-02, 0.000e+00
2.000e-04, -9.991e-08, 0.000e+00, 1.032e+03, 0.000e+00, -1.800e-06, -0.000e+00, 1.011e-02, 0.000e+00
2.000e-04, -5.011e-05, 0.000e+00, 1.032e+03, 0.000e+00, -9.025e-04, -0.000e+00, 1.012e-02, 0.000e+00
2.000e-04, -5.011e-05, 0.000e+00, 1.032e+03, 0.000e+00, -9.025e-04, -0.000e+00, 1.012e-02, 0.000e+00
2.000e-04, -1.001e-04, 0.000e+00, 1.032e+03, 0.000e+00, -1.803e-03, -0.000e+00, 1.014e-02, 0.000e+00
2.000e-04, -1.001e-04, 0.000e+00, 1.032e+03, 0.000e+00, -1.803e-03, -0.000e+00, 1.014e-02, 0.000e+00
2.000e-04, -1.501e-04, 0.000e+00, 1.032e+03, 0.000e+00, -2.704e-03, -0.000e+00, 1.015e-02, 0.000e+00
2.000e-04, -1.501e-04, 0.000e+00, 1.032e+03, 0.000e+00, -2.704e-03, -0.000e+00, 1.015e-02, 0.000e+00
2.000e-04, -6.502e-04, 0.000e+00, 1.032e+03, 0.000e+00, -1.171e-02, -0.000e+00, 1.030e-02, 0.000e+00
2.000e-04, -6.502e-04, 0.000e+00, 1.032e+03, 0.000e+00, -1.171e-02, -0.000e+00, 1.030e-02, 0.000e+00
2.000e-04, -4.318e-04, 0.000e+00, 1.032e+03, 0.000e+00, -7.778e-03, -0.000e+00, 1.023e-02, 0.000e+00
2.000e-04, -4.318e-04, 0.000e+00, 1.032e+03, 0.000e+00, -7.778e-03, -0.000e+00, 1.023e-02, 0.000e+00
2.000e-04, -2.065e-04, 0.000e+00, 1.032e+03, 0.000e+00, -3.719e-03, -0.000e+00, 1.017e-02, 0.000e+00
2.000e-04, -2.065e-04, 0.000e+00, 1.032e+03, 0.000e+00, -3.719e-03, -0.000e+00, 1.017e-02, 0.000e+00
