# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX_body,    FY_body,    FZ_body  
8.800e-03, -5.580e+00, 0.000e+00, 1.019e+03, 1.014e+03, 0.000e+00, -9.909e+01, 0.000e+00, -1.662e+02, 0.000e+00, -2.483e+00, 0.000e+00, 9.491e+00, -2.564e+01, -0.000e+00, 4.773e+01
9.000e-03, -7.407e+00, 0.000e+00, 1.019e+03, 1.010e+03, 0.000e+00, -1.314e+02, 0.000e+00, -1.582e+02, 0.000e+00, -2.177e+00, 0.000e+00, 9.565e+00, -2.933e+01, -0.000e+00, 6.327e+01
9.200e-03, -9.114e+00, 0.000e+00, 1.019e+03, 1.006e+03, 0.000e+00, -1.614e+02, 0.000e+00, -1.483e+02, 0.000e+00, -1.888e+00, 0.000e+00, 9.627e+00, -3.369e+01, -0.000e+00, 7.771e+01
9.400e-03, -1.076e+01, 0.000e+00, 1.019e+03, 1.001e+03, 0.000e+00, -1.902e+02, 0.000e+00, -1.361e+02, 0.000e+00, -1.607e+00, 0.000e+00, 9.677e+00, -3.872e+01, -0.000e+00, 9.159e+01
9.600e-03, -1.213e+01, 0.000e+00, 1.018e+03, 9.956e+02, 0.000e+00, -2.140e+02, 0.000e+00, -1.235e+02, 0.000e+00, -1.373e+00, 0.000e+00, 9.713e+00, -4.348e+01, -0.000e+00, 1.030e+02
9.800e-03, -1.360e+01, 0.000e+00, 1.018e+03, 9.895e+02, 0.000e+00, -2.394e+02, 0.000e+00, -1.064e+02, 0.000e+00, -1.119e+00, 0.000e+00, 9.746e+00, -4.919e+01, -0.000e+00, 1.152e+02
1.000e-02, -1.462e+01, 0.000e+00, 1.018e+03, 9.848e+02, 0.000e+00, -2.569e+02, 0.000e+00, -9.138e+01, 0.000e+00, -9.411e-01, 0.000e+00, 9.765e+00, -5.350e+01, -0.000e+00, 1.236e+02
1.020e-02, -1.558e+01, 0.000e+00, 1.017e+03, 9.800e+02, 0.000e+00, -2.733e+02, 0.000e+00, -7.323e+01, 0.000e+00, -7.730e-01, 0.000e+00, 9.779e+00, -5.779e+01, -0.000e+00, 1.314e+02
1.040e-02, -1.628e+01, 0.000e+00, 1.017e+03, 9.762e+02, 0.000e+00, -2.850e+02, 0.000e+00, -5.541e+01, 0.000e+00, -6.497e-01, 0.000e+00, 9.788e+00, -6.104e+01, -0.000e+00, 1.370e+02
1.060e-02, -1.676e+01, 0.000e+00, 1.017e+03, 9.734e+02, 0.000e+00, -2.932e+02, 0.000e+00, -3.729e+01, 0.000e+00, -5.620e-01, 0.000e+00, 9.794e+00, -6.337e+01, -0.000e+00, 1.409e+02
1.080e-02, -1.707e+01, 0.000e+00, 1.016e+03, 9.714e+02, 0.000e+00, -2.982e+02, 0.000e+00, -1.672e+01, 0.000e+00, -5.050e-01, 0.000e+00, 9.797e+00, -6.483e+01, -0.000e+00, 1.432e+02
1.100e-02, -1.713e+01, 0.000e+00, 1.016e+03, 9.707e+02, 0.000e+00, -2.991e+02, 0.000e+00, 3.152e-01, 0.000e+00, -4.908e-01, 0.000e+00, 9.798e+00, -6.508e+01, -0.000e+00, 1.436e+02
1.120e-02, -1.698e+01, 0.000e+00, 1.015e+03, 9.710e+02, 0.000e+00, -2.966e+02, 0.000e+00, 1.960e+01, 0.000e+00, -5.106e-01, 0.000e+00, 9.797e+00, -6.430e+01, -0.000e+00, 1.423e+02
1.140e-02, -1.661e+01, 0.000e+00, 1.015e+03, 9.725e+02, 0.000e+00, -2.902e+02, 0.000e+00, 3.870e+01, 0.000e+00, -5.690e-01, 0.000e+00, 9.793e+00, -6.242e+01, -0.000e+00, 1.392e+02
1.160e-02, -1.600e+01, 0.000e+00, 1.014e+03, 9.751e+02, 0.000e+00, -2.797e+02, 0.000e+00, 5.771e+01, 0.000e+00, -6.684e-01, 0.000e+00, 9.787e+00, -5.944e+01, -0.000e+00, 1.341e+02
1.180e-02, -1.516e+01, 0.000e+00, 1.014e+03, 9.788e+02, 0.000e+00, -2.651e+02, 0.000e+00, 7.605e+01, 0.000e+00, -8.082e-01, 0.000e+00, 9.777e+00, -5.548e+01, -0.000e+00, 1.271e+02
1.200e-02, -1.433e+01, 0.000e+00, 1.014e+03, 9.822e+02, 0.000e+00, -2.508e+02, 0.000e+00, 8.984e+01, 0.000e+00, -9.464e-01, 0.000e+00, 9.764e+00, -5.180e+01, -0.000e+00, 1.202e+02
1.220e-02, -1.306e+01, 0.000e+00, 1.013e+03, 9.872e+02, 0.000e+00, -2.290e+02, 0.000e+00, 1.063e+02, 0.000e+00, -1.158e+00, 0.000e+00, 9.741e+00, -4.658e+01, -0.000e+00, 1.097e+02
1.240e-02, -1.183e+01, 0.000e+00, 1.013e+03, 9.917e+02, 0.000e+00, -2.077e+02, 0.000e+00, 1.190e+02, 0.000e+00, -1.363e+00, 0.000e+00, 9.715e+00, -4.195e+01, -0.000e+00, 9.945e+01
1.260e-02, -1.038e+01, 0.000e+00, 1.013e+03, 9.964e+02, 0.000e+00, -1.825e+02, 0.000e+00, 1.310e+02, 0.000e+00, -1.605e+00, 0.000e+00, 9.678e+00, -3.705e+01, -0.000e+00, 8.735e+01
1.280e-02, -8.862e+00, 0.000e+00, 1.013e+03, 1.001e+03, 0.000e+00, -1.560e+02, 0.000e+00, 1.408e+02, 0.000e+00, -1.858e+00, 0.000e+00, 9.632e+00, -3.260e+01, -0.000e+00, 7.468e+01
1.300e-02, -7.075e+00, 0.000e+00, 1.013e+03, 1.005e+03, 0.000e+00, -1.247e+02, 0.000e+00, 1.497e+02, 0.000e+00, -2.155e+00, 0.000e+00, 9.570e+00, -2.822e+01, -0.000e+00, 5.968e+01
1.320e-02, -5.375e+00, 0.000e+00, 1.012e+03, 1.008e+03, 0.000e+00, -9.484e+01, 0.000e+00, 1.559e+02, 0.000e+00, -2.436e+00, 0.000e+00, 9.503e+00, -2.496e+01, -0.000e+00, 4.538e+01
1.340e-02, -3.548e+00, 0.000e+00, 1.012e+03, 1.010e+03, 0.000e+00, -6.264e+01, 0.000e+00, 1.603e+02, 0.000e+00, -2.736e+00, 0.000e+00, 9.421e+00, -2.244e+01, -0.000e+00, 2.997e+01
1.360e-02, -1.537e+00, 0.000e+00, 1.012e+03, 1.012e+03, 0.000e+00, -2.715e+01, 0.000e+00, 1.627e+02, 0.000e+00, -3.064e+00, 0.000e+00, 9.319e+00, -2.085e+01, -0.000e+00, 1.299e+01
1.380e-02, 1.709e-01, 0.000e+00, 1.012e+03, 1.012e+03, 0.000e+00, 3.019e+00, 0.000e+00, 1.628e+02, 0.000e+00, -3.340e+00, 0.000e+00, 9.224e+00, -2.048e+01, -0.000e+00, -1.444e+00
1.400e-02, 2.029e+00, 0.000e+00, 1.012e+03, 1.011e+03, 0.000e+00, 3.582e+01, 0.000e+00, 1.609e+02, 0.000e+00, -3.638e+00, 0.000e+00, 9.111e+00, -2.111e+01, -0.000e+00, -1.714e+01
1.420e-02, 3.828e+00, 0.000e+00, 1.012e+03, 1.010e+03, 0.000e+00, 6.756e+01, 0.000e+00, 1.570e+02, 0.000e+00, -3.923e+00, 0.000e+00, 8.991e+00, -2.274e+01, -0.000e+00, -3.231e+01
1.440e-02, 5.555e+00, 0.000e+00, 1.012e+03, 1.007e+03, 0.000e+00, 9.795e+01, 0.000e+00, 1.511e+02, 0.000e+00, -4.194e+00, 0.000e+00, 8.869e+00, -2.523e+01, -0.000e+00, -4.684e+01
1.460e-02, 7.417e+00, 0.000e+00, 1.012e+03, 1.003e+03, 0.000e+00, 1.306e+02, 0.000e+00, 1.423e+02, 0.000e+00, -4.481e+00, 0.000e+00, 8.727e+00, -2.893e+01, -0.000e+00, -6.245e+01
1.480e-02, 8.884e+00, 0.000e+00, 1.012e+03, 9.994e+02, 0.000e+00, 1.562e+02, 0.000e+00, 1.332e+02, 0.000e+00, -4.705e+00, 0.000e+00, 8.608e+00, -3.258e+01, -0.000e+00, -7.469e+01
1.500e-02, 1.040e+01, 0.000e+00, 1.011e+03, 9.947e+02, 0.000e+00, 1.826e+02, 0.000e+00, 1.213e+02, 0.000e+00, -4.935e+00, 0.000e+00, 8.479e+00, -3.701e+01, -0.000e+00, -8.729e+01
1.520e-02, 1.161e+01, 0.000e+00, 1.011e+03, 9.904e+02, 0.000e+00, 2.035e+02, 0.000e+00, 1.094e+02, 0.000e+00, -5.115e+00, 0.000e+00, 8.371e+00, -4.101e+01, -0.000e+00, -9.725e+01
1.540e-02, 1.273e+01, 0.000e+00, 1.011e+03, 9.860e+02, 0.000e+00, 2.227e+02, 0.000e+00, 9.582e+01, 0.000e+00, -5.280e+00, 0.000e+00, 8.268e+00, -4.507e+01, -0.000e+00, -1.064e+02
1.560e-02, 1.377e+01, 0.000e+00, 1.011e+03, 9.815e+02, 0.000e+00, 2.405e+02, 0.000e+00, 7.977e+01, 0.000e+00, -5.433e+00, 0.000e+00, 8.168e+00, -4.916e+01, -0.000e+00, -1.149e+02
1.580e-02, 1.459e+01, 0.000e+00, 1.010e+03, 9.776e+02, 0.000e+00, 2.545e+02, 0.000e+00, 6.312e+01, 0.000e+00, -5.553e+00, 0.000e+00, 8.087e+00, -5.258e+01, -0.000e+00, -1.215e+02
1.600e-02, 1.518e+01, 0.000e+00, 1.010e+03, 9.746e+02, 0.000e+00, 2.645e+02, 0.000e+00, 4.681e+01, 0.000e+00, -5.639e+00, 0.000e+00, 8.027e+00, -5.513e+01, -0.000e+00, -1.262e+02
1.620e-02, 1.558e+01, 0.000e+00, 1.010e+03, 9.724e+02, 0.000e+00, 2.711e+02, 0.000e+00, 3.035e+01, 0.000e+00, -5.698e+00, 0.000e+00, 7.985e+00, -5.689e+01, -0.000e+00, -1.294e+02
1.640e-02, 1.580e+01, 0.000e+00, 1.009e+03, 9.710e+02, 0.000e+00, 2.748e+02, 0.000e+00, 1.287e+01, 0.000e+00, -5.733e+00, 0.000e+00, 7.961e+00, -5.787e+01, -0.000e+00, -1.311e+02
1.660e-02, 1.582e+01, 0.000e+00, 1.009e+03, 9.706e+02, 0.000e+00, 2.751e+02, 0.000e+00, -4.326e+00, 0.000e+00, -5.739e+00, 0.000e+00, 7.956e+00, -5.793e+01, -0.000e+00, -1.312e+02
1.680e-02, 1.564e+01, 0.000e+00, 1.008e+03, 9.711e+02, 0.000e+00, 2.718e+02, 0.000e+00, -2.249e+01, 0.000e+00, -5.717e+00, 0.000e+00, 7.972e+00, -5.703e+01, -0.000e+00, -1.295e+02
1.700e-02, 1.525e+01, 0.000e+00, 1.008e+03, 9.725e+02, 0.000e+00, 2.651e+02, 0.000e+00, -3.974e+01, 0.000e+00, -5.666e+00, 0.000e+00, 8.008e+00, -5.523e+01, -0.000e+00, -1.263e+02
1.720e-02, 1.461e+01, 0.000e+00, 1.008e+03, 9.751e+02, 0.000e+00, 2.542e+02, 0.000e+00, -5.757e+01, 0.000e+00, -5.581e+00, 0.000e+00, 8.068e+00, -5.240e+01, -0.000e+00, -1.211e+02
1.740e-02, 1.383e+01, 0.000e+00, 1.007e+03, 9.781e+02, 0.000e+00, 2.408e+02, 0.000e+00, -7.317e+01, 0.000e+00, -5.474e+00, 0.000e+00, 8.141e+00, -4.910e+01, -0.000e+00, -1.147e+02
1.760e-02, 1.302e+01, 0.000e+00, 1.007e+03, 9.812e+02, 0.000e+00, 2.269e+02, 0.000e+00, -8.579e+01, 0.000e+00, -5.361e+00, 0.000e+00, 8.215e+00, -4.585e+01, -0.000e+00, -1.080e+02
1.780e-02, 1.181e+01, 0.000e+00, 1.007e+03, 9.854e+02, 0.000e+00, 2.061e+02, 0.000e+00, -1.006e+02, 0.000e+00, -5.190e+00, 0.000e+00, 8.324e+00, -4.137e+01, -0.000e+00, -9.808e+01
1.800e-02, 1.067e+01, 0.000e+00, 1.007e+03, 9.891e+02, 0.000e+00, 1.863e+02, 0.000e+00, -1.118e+02, 0.000e+00, -5.026e+00, 0.000e+00, 8.425e+00, -3.750e+01, -0.000e+00, -8.865e+01
1.820e-02, 9.301e+00, 0.000e+00, 1.006e+03, 9.931e+02, 0.000e+00, 1.626e+02, 0.000e+00, -1.224e+02, 0.000e+00, -4.826e+00, 0.000e+00, 8.541e+00, -3.339e+01, -0.000e+00, -7.736e+01
1.840e-02, 7.892e+00, 0.000e+00, 1.006e+03, 9.966e+02, 0.000e+00, 1.382e+02, 0.000e+00, -1.311e+02, 0.000e+00, -4.617e+00, 0.000e+00, 8.656e+00, -2.972e+01, -0.000e+00, -6.570e+01
1.860e-02, 6.227e+00, 0.000e+00, 1.006e+03, 1.000e+03, 0.000e+00, 1.091e+02, 0.000e+00, -1.389e+02, 0.000e+00, -4.365e+00, 0.000e+00, 8.785e+00, -2.615e+01, -0.000e+00, -5.189e+01
1.880e-02, 4.586e+00, 0.000e+00, 1.006e+03, 1.003e+03, 0.000e+00, 8.042e+01, 0.000e+00, -1.444e+02, 0.000e+00, -4.113e+00, 0.000e+00, 8.906e+00, -2.344e+01, -0.000e+00, -3.824e+01
1.900e-02, 2.916e+00, 0.000e+00, 1.006e+03, 1.004e+03, 0.000e+00, 5.117e+01, 0.000e+00, -1.479e+02, 0.000e+00, -3.853e+00, 0.000e+00, 9.022e+00, -2.152e+01, -0.000e+00, -2.433e+01
1.920e-02, 1.357e+00, 0.000e+00, 1.006e+03, 1.005e+03, 0.000e+00, 2.381e+01, 0.000e+00, -1.496e+02, 0.000e+00, -3.607e+00, 0.000e+00, 9.123e+00, -2.050e+01, -0.000e+00, -1.132e+01
1.940e-02, -3.917e-01, 0.000e+00, 1.006e+03, 1.006e+03, 0.000e+00, -6.874e+00, 0.000e+00, -1.495e+02, 0.000e+00, -3.327e+00, 0.000e+00, 9.229e+00, -2.024e+01, -0.000e+00, 3.267e+00
1.960e-02, -2.171e+00, 0.000e+00, 1.006e+03, 1.005e+03, 0.000e+00, -3.809e+01, 0.000e+00, -1.474e+02, 0.000e+00, -3.038e+00, 0.000e+00, 9.328e+00, -2.093e+01, -0.000e+00, 1.810e+01
1.980e-02, -3.850e+00, 0.000e+00, 1.005e+03, 1.003e+03, 0.000e+00, -6.750e+01, 0.000e+00, -1.434e+02, 0.000e+00, -2.763e+00, 0.000e+00, 9.413e+00, -2.247e+01, -0.000e+00, 3.208e+01
2.000e-02, -5.403e+00, 0.000e+00, 1.005e+03, 1.001e+03, 0.000e+00, -9.467e+01, 0.000e+00, -1.378e+02, 0.000e+00, -2.505e+00, 0.000e+00, 9.485e+00, -2.466e+01, -0.000e+00, 4.498e+01
2.020e-02, -6.886e+00, 0.000e+00, 1.005e+03, 9.980e+02, 0.000e+00, -1.205e+02, 0.000e+00, -1.307e+02, 0.000e+00, -2.257e+00, 0.000e+00, 9.547e+00, -2.742e+01, -0.000e+00, 5.726e+01
2.040e-02, -8.426e+00, 0.000e+00, 1.005e+03, 9.942e+02, 0.000e+00, -1.473e+02, 0.000e+00, -1.209e+02, 0.000e+00, -1.997e+00, 0.000e+00, 9.605e+00, -3.097e+01, -0.000e+00, 6.996e+01
2.060e-02, -9.634e+00, 0.000e+00, 1.005e+03, 9.907e+02, 0.000e+00, -1.682e+02, 0.000e+00, -1.113e+02, 0.000e+00, -1.792e+00, 0.000e+00, 9.645e+00, -3.424e+01, -0.000e+00, 7.987e+01
2.080e-02, -1.089e+01, 0.000e+00, 1.005e+03, 9.866e+02, 0.000e+00, -1.898e+02, 0.000e+00, -9.880e+01, 0.000e+00, -1.576e+00, 0.000e+00, 9.682e+00, -3.808e+01, -0.000e+00, 9.014e+01
2.100e-02, -1.189e+01, 0.000e+00, 1.004e+03, 9.829e+02, 0.000e+00, -2.069e+02, 0.000e+00, -8.640e+01, 0.000e+00, -1.405e+00, 0.000e+00, 9.709e+00, -4.144e+01, -0.000e+00, 9.822e+01
2.120e-02, -1.282e+01, 0.000e+00, 1.004e+03, 9.791e+02, 0.000e+00, -2.227e+02, 0.000e+00, -7.178e+01, 0.000e+00, -1.243e+00, 0.000e+00, 9.731e+00, -4.480e+01, -0.000e+00, 1.057e+02
2.140e-02, -1.350e+01, 0.000e+00, 1.004e+03, 9.761e+02, 0.000e+00, -2.343e+02, 0.000e+00, -5.777e+01, 0.000e+00, -1.124e+00, 0.000e+00, 9.745e+00, -4.743e+01, -0.000e+00, 1.112e+02
2.160e-02, -1.404e+01, 0.000e+00, 1.004e+03, 9.736e+02, 0.000e+00, -2.435e+02, 0.000e+00, -4.263e+01, 0.000e+00, -1.027e+00, 0.000e+00, 9.756e+00, -4.960e+01, -0.000e+00, 1.155e+02
